agent,group,model,AS_fit,DB_fit,SG_fit,Unnamed: 0,VS_fit,fit_AS,fit_ASG,fit_DB,fit_SG,fit_VS,id,r2,lambda,beta,tau,par,initial_eps_soc,eta_eps_soc
2,23,VS,394.6507572767094,394.23873985637977,396.1058822698874,26640,439.8084294167361,394.65075727670944,392.51209386185917,394.23873985637977,396.1058822698874,439.8084294167361,33,0.1811858879990924,2.5607670929156052,0.006737946999085468,0.1918590960747725,0.116,,
2,23,SG,394.6507572767094,394.23873985637977,396.1058822698874,26640,439.8084294167361,394.65075727670944,392.51209386185917,394.23873985637977,396.1058822698874,439.8084294167361,33,0.26254918151686557,0.923049761004668,0.344330194442762,0.05693295336476322,8.285846923092341,,
2,23,ASG,394.6507572767094,394.23873985637977,396.1058822698874,26640,439.8084294167361,394.65075727670944,392.51209386185917,394.23873985637977,396.1058822698874,439.8084294167361,33,0.2692399233654047,0.7567454586182694,0.389945079000616,0.049460715200551245,,7.8509321272177335,0.009941092944595002
4,23,AS,305.2533103776147,303.18578147091443,312.8670783678351,28800,369.8350927667421,295.9605462372635,298.14654419738054,289.82710150654896,298.30600738349835,295.74574610636046,34,0.4489949358725348,1.1362007465354869,0.1953294842232632,0.05769502118541731,,,
4,23,DB,305.2533103776147,303.18578147091443,312.8670783678351,28800,369.8350927667421,295.9605462372635,298.14654419738054,289.82710150654896,298.30600738349835,295.74574610636046,34,0.4604138873177058,1.181268139133611,0.18697949402647943,0.05833409803941013,0.21630724688483488,,
4,23,VS,305.2533103776147,303.18578147091443,312.8670783678351,28800,369.8350927667421,295.9605462372635,298.14654419738054,289.82710150654896,298.30600738349835,295.74574610636046,34,0.44939484039159155,1.6889820358970717,0.006737946999085468,0.1256848545985127,0.116,,
4,23,SG,305.2533103776147,303.18578147091443,312.8670783678351,28800,369.8350927667421,295.9605462372635,298.14654419738054,289.82710150654896,298.30600738349835,295.74574610636046,34,0.44462826948500356,1.1264324434314328,0.1934139762180143,0.05528155411757567,10.404622925036417,,
4,23,ASG,305.2533103776147,303.18578147091443,312.8670783678351,28800,369.8350927667421,295.9605462372635,298.14654419738054,289.82710150654896,298.30600738349835,295.74574610636046,34,0.444925150350409,1.1864816272995204,0.17297504632218805,0.05876953957409883,,10.197784456745095,0.06562230053487811
1,23,AS,331.0037489027585,327.9217906847081,332.786079184922,29520,345.78749007501483,305.25331037761475,308.0206567069843,303.1857814709145,312.8670783678351,369.8350927667421,35,0.3448515877239257,1.529079354640057,0.01053600266799629,0.08673231394306063,,,
1,23,DB,331.0037489027585,327.9217906847081,332.786079184922,29520,345.78749007501483,305.25331037761475,308.0206567069843,303.1857814709145,312.8670783678351,369.8350927667421,35,0.34746528172971053,1.5817316735740978,0.008651749463187662,0.08643267277100714,0.21428570000000002,,
1,23,VS,331.0037489027585,327.9217906847081,332.786079184922,29520,345.78749007501483,305.25331037761475,308.0206567069843,303.1857814709145,312.8670783678351,369.8350927667421,35,0.22041300374609368,1.5264175130414228,0.006737946999085468,0.11194045452933586,0.116,,
1,23,SG,331.0037489027585,327.9217906847081,332.786079184922,29520,345.78749007501483,305.25331037761475,308.0206567069843,303.1857814709145,312.8670783678351,369.8350927667421,35,0.3244297117201524,1.3123109414646104,0.03142487561683897,0.0795311522664124,5.455841344404104,,
1,23,ASG,331.0037489027585,327.9217906847081,332.786079184922,29520,345.78749007501483,305.25331037761475,308.0206567069843,303.1857814709145,312.8670783678351,369.8350927667421,35,0.33346665744275206,1.3340718062024877,0.023432141457660694,0.08081835382277329,,5.822477496174872,0.02398163106765282
4,25,AS,378.746303849929,380.6200745838387,390.9467157991118,11520,391.33352501901265,332.46284274538954,320.0390213876549,336.8609519855486,320.29376451113535,328.4132611833825,36,0.37470289199358564,1.1009903837772614,0.34456872779384273,0.05497498440647165,,,
4,25,DB,378.746303849929,380.6200745838387,390.9467157991118,11520,391.33352501901265,332.46284274538954,320.0390213876549,336.8609519855486,320.29376451113535,328.4132611833825,36,0.3662980916452673,0.8645951955021947,0.41552227798420627,0.045402917038281795,0.21428570000000002,,
4,25,VS,378.746303849929,380.6200745838387,390.9467157991118,11520,391.33352501901265,332.46284274538954,320.0390213876549,336.8609519855486,320.29376451113535,328.4132611833825,36,0.3824587236216106,2.372546366707135,0.006737946999085468,0.12102881220008373,0.116,,
4,25,SG,378.746303849929,380.6200745838387,390.9467157991118,11520,391.33352501901265,332.46284274538954,320.0390213876549,336.8609519855486,320.29376451113535,328.4132611833825,36,0.3976068644312378,2.153748695732435,0.0648449789145718,0.09687285808731952,5.794285599184177,,
4,25,ASG,378.746303849929,380.6200745838387,390.9467157991118,11520,391.33352501901265,332.46284274538954,320.0390213876549,336.8609519855486,320.29376451113535,328.4132611833825,36,0.398083357088006,1.7410068245468195,0.16890889235328538,0.08198268870169652,,9.840430840642084,0.04557361600104201
3,25,AS,376.7361122124349,372.1013689576328,376.34985673421903,18720,406.5333134738507,407.90891427670635,409.7491761209171,411.59778138657225,412.3045210150189,413.4934059023217,37,0.23342655247952843,1.0072957100978739,0.39300829277990895,0.05554259692586206,,,
3,25,DB,376.7361122124349,372.1013689576328,376.34985673421903,18720,406.5333134738507,407.90891427670635,409.7491761209171,411.59778138657225,412.3045210150189,413.4934059023217,37,0.22649608908960728,0.8008638915439135,0.45424685407786825,0.04666169480375882,0.21428570000000002,,
3,25,VS,376.7361122124349,372.1013689576328,376.34985673421903,18720,406.5333134738507,407.90891427670635,409.7491761209171,411.59778138657225,412.3045210150189,413.4934059023217,37,0.2222089597074673,1.361206302008949,0.2659010217475863,0.0841465354980121,0.116,,
3,25,SG,376.7361122124349,372.1013689576328,376.34985673421903,18720,406.5333134738507,407.90891427670635,409.7491761209171,411.59778138657225,412.3045210150189,413.4934059023217,37,0.22546538089185428,0.9748596979006642,0.38449711132975467,0.05421465569019603,14.659158981066888,,
3,25,ASG,376.7361122124349,372.1013689576328,376.34985673421903,18720,406.5333134738507,407.90891427670635,409.7491761209171,411.59778138657225,412.3045210150189,413.4934059023217,37,0.23022273838978738,1.003534624004824,0.3844922663537884,0.05435520492960987,,14.671719029762682,0.06842154851389541
1,25,AS,332.4628427453895,336.8609519855486,320.2937645111354,21600,328.4132611833825,376.7361122124349,377.2189739614347,372.10136895763276,376.34985673421903,406.5333134738506,38,0.2920155256700874,0.8660828637023513,0.24737669367582837,0.052712455750817434,,,
1,25,DB,332.4628427453895,336.8609519855486,320.2937645111354,21600,328.4132611833825,376.7361122124349,377.2189739614347,372.10136895763276,376.34985673421903,406.5333134738506,38,0.30062592908308966,0.8803543519077006,0.24841349605618834,0.05363884689506893,0.21428570000000002,,
1,25,VS,332.4628427453895,336.8609519855486,320.2937645111354,21600,328.4132611833825,376.7361122124349,377.2189739614347,372.10136895763276,376.34985673421903,406.5333134738506,38,0.23533387417250817,0.9045763658021839,0.24729953657611187,0.055433524465929106,0.11660042803878294,,
1,25,SG,332.4628427453895,336.8609519855486,320.2937645111354,21600,328.4132611833825,376.7361122124349,377.2189739614347,372.10136895763276,376.34985673421903,406.5333134738506,38,0.29283631742266714,0.7504599409987253,0.26145588299706385,0.04734490885815796,3.9399248689580215,,
1,25,ASG,332.4628427453895,336.8609519855486,320.2937645111354,21600,328.4132611833825,376.7361122124349,377.2189739614347,372.10136895763276,376.34985673421903,406.5333134738506,38,0.2912182472847489,0.7524099247967025,0.261109216886059,0.04744463742041477,,4.03741162790821,0.013229834706582093
2,25,AS,407.9089142767063,411.59778138657225,412.3045210150189,22320,413.49340590232174,378.74630384992906,381.48854914687337,380.6200745838387,390.94671579911187,391.33352501901265,39,0.2948684069748654,0.842029766757998,0.41273088748038056,0.048888561997872906,,,
2,25,DB,407.9089142767063,411.59778138657225,412.3045210150189,22320,413.49340590232174,378.74630384992906,381.48854914687337,380.6200745838387,390.94671579911187,391.33352501901265,39,0.2913799110367265,1.0216906012097617,0.3558222994016199,0.0584074904813313,0.21428570000000002,,
2,25,VS,407.9089142767063,411.59778138657225,412.3045210150189,22320,413.49340590232174,378.74630384992906,381.48854914687337,380.6200745838387,390.94671579911187,391.33352501901265,39,0.2714341259680403,2.1802242696517298,0.006737946999085468,0.12316881926134958,0.116,,
2,25,SG,407.9089142767063,411.59778138657225,412.3045210150189,22320,413.49340590232174,378.74630384992906,381.48854914687337,380.6200745838387,390.94671579911187,391.33352501901265,39,0.2721542687091124,1.2693823552041357,0.25302209073436444,0.07346195303787513,5.813520643866308,,
2,25,ASG,407.9089142767063,411.59778138657225,412.3045210150189,22320,413.49340590232174,378.74630384992906,381.48854914687337,380.6200745838387,390.94671579911187,391.33352501901265,39,0.2897630270013984,1.1194371517905788,0.3029206104587603,0.06366812796839327,,6.754029038454804,0.04732936073195737
2,26,AS,408.64888102785625,394.94659896789693,392.9380247043257,7680,397.7812976090896,436.7980092431347,445.0569145946888,445.6485870258103,438.44607330811766,427.4966519087824,40,0.1786692548468019,1.7210239617031389,0.1705935424655708,0.08080449076791767,,,
2,26,DB,408.64888102785625,394.94659896789693,392.9380247043257,7680,397.7812976090896,436.7980092431347,445.0569145946888,445.6485870258103,438.44607330811766,427.4966519087824,40,0.1619273632610378,2.168928931192458,0.05595684630562468,0.10318648272000405,0.21428570000000002,,
2,26,VS,408.64888102785625,394.94659896789693,392.9380247043257,7680,397.7812976090896,436.7980092431347,445.0569145946888,445.6485870258103,438.44607330811766,427.4966519087824,40,0.19592487119179744,2.459835267429854,0.007229822106848746,0.12017365740840269,0.11640929976250586,,
2,26,SG,408.64888102785625,394.94659896789693,392.9380247043257,7680,397.7812976090896,436.7980092431347,445.0569145946888,445.6485870258103,438.44607330811766,427.4966519087824,40,0.17524079757567762,2.263378319174206,0.05742450554817828,0.10316664185500352,2.795095279124369,,
2,26,ASG,408.64888102785625,394.94659896789693,392.9380247043257,7680,397.7812976090896,436.7980092431347,445.0569145946888,445.6485870258103,438.44607330811766,427.4966519087824,40,0.1628578057763405,1.8307058035533488,0.15932215307544664,0.08584694846829061,,3.187808518921269,0.002853850274970059
3,26,AS,294.64005563909103,299.98271368471086,291.51090608532735,8160,301.7917489406512,408.64888102785625,395.05138230996425,394.94659896789693,392.9380247043257,397.7812976090895,41,0.23192098910515332,1.7285351678791994,0.009717064932206665,0.07870453818583874,,,
3,26,DB,294.64005563909103,299.98271368471086,291.51090608532735,8160,301.7917489406512,408.64888102785625,395.05138230996425,394.94659896789693,392.9380247043257,397.7812976090895,41,0.2574472737372299,1.754645735998499,0.009676725547293442,0.08093032758113361,0.21428570000000002,,
3,26,VS,294.64005563909103,299.98271368471086,291.51090608532735,8160,301.7917489406512,408.64888102785625,395.05138230996425,394.94659896789693,392.9380247043257,397.7812976090895,41,0.2520519968496958,1.7002490269591684,0.006817229159118883,0.07942272902283944,0.1161219357309903,,
3,26,SG,294.64005563909103,299.98271368471086,291.51090608532735,8160,301.7917489406512,408.64888102785625,395.05138230996425,394.94659896789693,392.9380247043257,397.7812976090895,41,0.2610698435014538,1.6584819857338795,0.01035835619804759,0.07353273735931286,3.398400080307927,,
3,26,ASG,294.64005563909103,299.98271368471086,291.51090608532735,8160,301.7917489406512,408.64888102785625,395.05138230996425,394.94659896789693,392.9380247043257,397.7812976090895,41,0.2571352394241432,1.659965276053379,0.009856219039024207,0.07359203300731805,,3.4616720107748984,0.015325008660900325
4,26,AS,386.1165282365868,382.8354572342374,388.8948000541883,9360,387.2896206192105,294.64005563909103,291.55268137766774,299.9827136847109,291.5109060853273,301.7917489406512,42,0.45145336155114674,1.2731416838920744,0.28969704379278444,0.06929989338268583,,,
4,26,DB,386.1165282365868,382.8354572342374,388.8948000541883,9360,387.2896206192105,294.64005563909103,291.55268137766774,299.9827136847109,291.5109060853273,301.7917489406512,42,0.44150665859879473,1.398349139272366,0.24741616594894061,0.07509502012297578,0.21463401565455942,,
4,26,VS,386.1165282365868,382.8354572342374,388.8948000541883,9360,387.2896206192105,294.64005563909103,291.55268137766774,299.9827136847109,291.5109060853273,301.7917489406512,42,0.43813868404988604,2.283056260560137,0.006737946999085468,0.12051285579393539,0.116,,
4,26,SG,386.1165282365868,382.8354572342374,388.8948000541883,9360,387.2896206192105,294.64005563909103,291.55268137766774,299.9827136847109,291.5109060853273,301.7917489406512,42,0.45727906120083506,1.4029273223710057,0.24605191491465883,0.07466450909430658,11.029890684258868,,
4,26,ASG,386.1165282365868,382.8354572342374,388.8948000541883,9360,387.2896206192105,294.64005563909103,291.55268137766774,299.9827136847109,291.5109060853273,301.7917489406512,42,0.4572012859773209,1.9269960518130897,0.09769132094994848,0.09644410636626137,,10.216359502073795,0.006680126221366829
1,26,AS,436.7980092431347,445.6485870258103,438.44607330811766,9600,427.4966519087825,386.1165282365869,384.19452273519175,382.8354572342374,388.8948000541883,387.2896206192105,43,0.2811468788440564,1.2823339941584604,0.21829550369137535,0.08412790348923782,,,
1,26,DB,436.7980092431347,445.6485870258103,438.44607330811766,9600,427.4966519087825,386.1165282365869,384.19452273519175,382.8354572342374,388.8948000541883,387.2896206192105,43,0.2872554185161213,1.3119296052213412,0.21996849205417987,0.08418693343988587,0.21428570000000002,,
1,26,VS,436.7980092431347,445.6485870258103,438.44607330811766,9600,427.4966519087825,386.1165282365869,384.19452273519175,382.8354572342374,388.8948000541883,387.2896206192105,43,0.2789628720508105,1.9048245555456667,0.006737946999085468,0.1309247163543077,0.116,,
1,26,SG,436.7980092431347,445.6485870258103,438.44607330811766,9600,427.4966519087825,386.1165282365869,384.19452273519175,382.8354572342374,388.8948000541883,387.2896206192105,43,0.2759744264328023,1.136198332431186,0.26222095455109673,0.07819009372261711,11.460192385972276,,
1,26,ASG,436.7980092431347,445.6485870258103,438.44607330811766,9600,427.4966519087825,386.1165282365869,384.19452273519175,382.8354572342374,388.8948000541883,387.2896206192105,43,0.28472517594484814,1.1412858203136238,0.26546535439091967,0.07571681398507345,,12.438497864356302,0.03515567698701787
1,28,AS,374.26130546420046,377.98314954558464,374.0150750498729,14160,388.8915550146609,374.26130546420046,374.0216242630126,377.98314954558464,374.0150750498729,388.891555014661,44,0.28570951845088866,0.7633347225215709,0.4566536872988121,0.04041401947166262,,,
1,28,DB,374.26130546420046,377.98314954558464,374.0150750498729,14160,388.8915550146609,374.26130546420046,374.0216242630126,377.98314954558464,374.0150750498729,388.891555014661,44,0.2789300724828531,0.7611377003236527,0.4576895577726901,0.04145120517460953,0.21428570000000002,,
1,28,VS,374.26130546420046,377.98314954558464,374.0150750498729,14160,388.8915550146609,374.26130546420046,374.0216242630126,377.98314954558464,374.0150750498729,388.891555014661,44,0.2581383720002511,0.9428090187606957,0.3750497939934866,0.04922588980358438,0.116,,
1,28,SG,374.26130546420046,377.98314954558464,374.0150750498729,14160,388.8915550146609,374.26130546420046,374.0216242630126,377.98314954558464,374.0150750498729,388.891555014661,44,0.2863115982987011,0.7695770828702977,0.4435270114131184,0.040748727678145275,18.497417622353453,,
1,28,ASG,374.26130546420046,377.98314954558464,374.0150750498729,14160,388.8915550146609,374.26130546420046,374.0216242630126,377.98314954558464,374.0150750498729,388.891555014661,44,0.28629918527891385,0.7695397767695974,0.4434992994223691,0.04074881044478196,,18.50366379125324,0.037025929985658096
4,28,AS,393.7356337938368,390.9062131393636,395.5392312056501,14880,399.74030480973454,423.9984416044985,418.3118653039187,426.4472125121406,425.6665822116782,416.68355589834624,45,0.20196018357149617,1.1644634872330675,0.2785115307470825,0.06965503644941339,,,
4,28,DB,393.7356337938368,390.9062131393636,395.5392312056501,14880,399.74030480973454,423.9984416044985,418.3118653039187,426.4472125121406,425.6665822116782,416.68355589834624,45,0.19730016342077675,0.9002998140044172,0.36452167314083483,0.056214335610084036,0.21428570000000002,,
4,28,VS,393.7356337938368,390.9062131393636,395.5392312056501,14880,399.74030480973454,423.9984416044985,418.3118653039187,426.4472125121406,425.6665822116782,416.68355589834624,45,0.2155293312678001,1.7093411876649454,0.08699814516033454,0.10048964722413983,0.12919501407426223,,
4,28,SG,393.7356337938368,390.9062131393636,395.5392312056501,14880,399.74030480973454,423.9984416044985,418.3118653039187,426.4472125121406,425.6665822116782,416.68355589834624,45,0.19893852810997842,1.1987994413278096,0.2696666594873334,0.07023866870680089,7.611608643006498,,
4,28,ASG,393.7356337938368,390.9062131393636,395.5392312056501,14880,399.74030480973454,423.9984416044985,418.3118653039187,426.4472125121406,425.6665822116782,416.68355589834624,45,0.21263117806674733,1.1638314497300817,0.27096525251737885,0.06981643422684149,,7.1679836633740175,0.006521490252640263
3,28,AS,420.36119247954014,412.6216290307224,409.1447878865472,16800,408.8088315520676,420.36119247954014,412.1406785051247,412.6216290307224,409.1447878865472,408.8088315520676,46,0.21739181534959584,1.81760740899748,0.09045769462938205,0.09562705098682442,,,
3,28,DB,420.36119247954014,412.6216290307224,409.1447878865472,16800,408.8088315520676,420.36119247954014,412.1406785051247,412.6216290307224,409.1447878865472,408.8088315520676,46,0.2318009611247751,2.046910646262796,0.02379064991525788,0.1081604940088089,0.21744554704659788,,
3,28,VS,420.36119247954014,412.6216290307224,409.1447878865472,16800,408.8088315520676,420.36119247954014,412.1406785051247,412.6216290307224,409.1447878865472,408.8088315520676,46,0.23889944349325598,2.005780390319421,0.03608064243851312,0.10334136153151799,0.17465178698520692,,
3,28,SG,420.36119247954014,412.6216290307224,409.1447878865472,16800,408.8088315520676,420.36119247954014,412.1406785051247,412.6216290307224,409.1447878865472,408.8088315520676,46,0.23827397620047858,2.7841451451103296,0.023635522054893787,0.10910102492963106,2.4289515664136374,,
3,28,ASG,420.36119247954014,412.6216290307224,409.1447878865472,16800,408.8088315520676,420.36119247954014,412.1406785051247,412.6216290307224,409.1447878865472,408.8088315520676,46,0.23269637160623374,1.8040581297278158,0.06142160694830495,0.09766406243758287,,3.1269850403231567,0.11040108281874339
2,28,AS,423.99844160449845,426.4472125121406,425.66658221167825,27600,416.68355589834624,393.7356337938367,393.0496455251366,390.9062131393636,395.5392312056501,399.74030480973454,47,0.2669619957589954,1.76369921949694,0.043375088641388816,0.10649949879106525,,,
2,28,DB,423.99844160449845,426.4472125121406,425.66658221167825,27600,416.68355589834624,393.7356337938367,393.0496455251366,390.9062131393636,395.5392312056501,399.74030480973454,47,0.2722296746066743,1.7634364451897997,0.04765068257525173,0.10742558466873708,0.21428570000000002,,
2,28,VS,423.99844160449845,426.4472125121406,425.66658221167825,27600,416.68355589834624,393.7356337938367,393.0496455251366,390.9062131393636,395.5392312056501,399.74030480973454,47,0.25578278900240725,1.8727010292359338,0.01154242679537897,0.11481861101090982,0.116,,
2,28,SG,423.99844160449845,426.4472125121406,425.66658221167825,27600,416.68355589834624,393.7356337938367,393.0496455251366,390.9062131393636,395.5392312056501,399.74030480973454,47,0.2636041451258922,1.7022645749417522,0.0452200578375373,0.10621721340672645,18.999999999999996,,
2,28,ASG,423.99844160449845,426.4472125121406,425.66658221167825,27600,416.68355589834624,393.7356337938367,393.0496455251366,390.9062131393636,395.5392312056501,399.74030480973454,47,0.268239135616964,1.8393272532765654,0.006737946999085468,0.11398012675002038,,18.999999999999996,0.009436982825250035
4,29,AS,403.4063746354346,408.89598369694806,400.8544152123562,10320,405.4396321005539,378.94528080580847,382.2021092295504,375.9699321738127,380.1010879989094,378.9632180967829,48,0.2870562540775245,1.2164532582763816,0.25306328887041324,0.07892678560412805,,,
4,29,DB,403.4063746354346,408.89598369694806,400.8544152123562,10320,405.4396321005539,378.94528080580847,382.2021092295504,375.9699321738127,380.1010879989094,378.9632180967829,48,0.2925594337058213,0.8394684291969311,0.3683371226924126,0.052960757152165534,0.21428570000000002,,
4,29,VS,403.4063746354346,408.89598369694806,400.8544152123562,10320,405.4396321005539,378.94528080580847,382.2021092295504,375.9699321738127,380.1010879989094,378.9632180967829,48,0.2869942431848969,1.6800402212722845,0.09990267204568275,0.10567946838237806,0.1275395125477489,,
4,29,SG,403.4063746354346,408.89598369694806,400.8544152123562,10320,405.4396321005539,378.94528080580847,382.2021092295504,375.9699321738127,380.1010879989094,378.9632180967829,48,0.2845204829230316,1.6046733076054527,0.1063848780686174,0.10125875242265449,7.664550225945509,,
4,29,ASG,403.4063746354346,408.89598369694806,400.8544152123562,10320,405.4396321005539,378.94528080580847,382.2021092295504,375.9699321738127,380.1010879989094,378.9632180967829,48,0.2803073860415283,1.7671410779017616,0.0572598270131236,0.11099183839002655,,8.88476929838831,0.007425825793305948
3,29,AS,540.4237880167532,472.29432536984274,524.066261891361,12720,408.2602790388244,445.05435489083237,456.57505265904,454.9723819967951,454.96843640049656,438.1045726448422,49,0.1714192770808078,1.6774004104210496,0.06855827520033757,0.11480124553126982,,,
3,29,DB,540.4237880167532,472.29432536984274,524.066261891361,12720,408.2602790388244,445.05435489083237,456.57505265904,454.9723819967951,454.96843640049656,438.1045726448422,49,0.15295437278522683,1.6762916802974244,0.06859589642796374,0.11148445516476635,0.2418179147694244,,
3,29,VS,540.4237880167532,472.29432536984274,524.066261891361,12720,408.2602790388244,445.05435489083237,456.57505265904,454.9723819967951,454.96843640049656,438.1045726448422,49,0.18435804632153574,1.8504515237891166,0.006737946999085468,0.1286419459369131,0.11688805314606666,,
3,29,SG,540.4237880167532,472.29432536984274,524.066261891361,12720,408.2602790388244,445.05435489083237,456.57505265904,454.9723819967951,454.96843640049656,438.1045726448422,49,0.1529617185060304,1.6891881533513475,0.06540928196604241,0.11458130114362484,15.79584493895627,,
3,29,ASG,540.4237880167532,472.29432536984274,524.066261891361,12720,408.2602790388244,445.05435489083237,456.57505265904,454.9723819967951,454.96843640049656,438.1045726448422,49,0.14997059787923805,1.837917212642333,0.006737946999085468,0.12551863480918063,,15.847600810573402,0.02379647218789331
1,29,AS,378.94528080580847,375.9699321738128,380.1010879989094,16320,378.9632180967829,540.4237880167532,411.14757548366515,472.2943253698428,524.066261891361,408.26027903882436,50,-0.006134931692752532,0.7049392485845537,0.4712777133785797,0.044298016042683325,,,
1,29,DB,378.94528080580847,375.9699321738128,380.1010879989094,16320,378.9632180967829,540.4237880167532,411.14757548366515,472.2943253698428,524.066261891361,408.26027903882436,50,0.12070521444157757,0.745812083425775,0.4549025503316284,0.04561344494412932,0.21428570000000002,,
1,29,VS,378.94528080580847,375.9699321738128,380.1010879989094,16320,378.9632180967829,540.4237880167532,411.14757548366515,472.2943253698428,524.066261891361,408.26027903882436,50,0.23992071209334354,0.7914356227038861,0.39536231746793693,0.049426057597169754,0.116,,
1,29,SG,378.94528080580847,375.9699321738128,380.1010879989094,16320,378.9632180967829,540.4237880167532,411.14757548366515,472.2943253698428,524.066261891361,408.26027903882436,50,0.02431872115482299,0.6659640311103235,0.4492843384299984,0.04139812857688307,16.03192780909224,,
1,29,ASG,378.94528080580847,375.9699321738128,380.1010879989094,16320,378.9632180967829,540.4237880167532,411.14757548366515,472.2943253698428,524.066261891361,408.26027903882436,50,0.2345452828918138,0.8502054065347389,0.39339352633574703,0.052674476076246486,,15.134083284633865,0.005221251869832322
2,29,AS,445.0543548908323,454.9723819967951,454.96843640049656,24720,438.1045726448423,403.40637463543453,403.9650405538124,408.89598369694806,400.8544152123561,405.4396321005539,51,0.2489574770982112,0.966123503920989,0.33189253845821937,0.05000178571304486,,,
2,29,DB,445.0543548908323,454.9723819967951,454.96843640049656,24720,438.1045726448423,403.40637463543453,403.9650405538124,408.89598369694806,400.8544152123561,405.4396321005539,51,0.23873718783523262,1.8116947841661617,0.13215970641057279,0.10581726293253531,0.21428570000000002,,
2,29,VS,445.0543548908323,454.9723819967951,454.96843640049656,24720,438.1045726448423,403.40637463543453,403.9650405538124,408.89598369694806,400.8544152123561,405.4396321005539,51,0.2451720564595507,2.335174135436027,0.006737946999085468,0.14619577238340206,0.116,,
2,29,SG,445.0543548908323,454.9723819967951,454.96843640049656,24720,438.1045726448423,403.40637463543453,403.9650405538124,408.89598369694806,400.8544152123561,405.4396321005539,51,0.253708592013497,2.9651019939276777,0.006737946999085468,0.14998477132642957,12.866605368163244,,
2,29,ASG,445.0543548908323,454.9723819967951,454.96843640049656,24720,438.1045726448423,403.40637463543453,403.9650405538124,408.89598369694806,400.8544152123561,405.4396321005539,51,0.24791737984844173,2.7842125434032363,0.05937439581511509,0.138836444936287,,12.879326810391152,0.06526443079726803
4,30,AS,375.24518478040454,387.68750459775634,358.55352558859323,2400,376.19525142485446,404.4969279339075,407.89822438417025,411.23034274332565,410.48699922261426,412.3635735360362,52,0.246927137589114,0.6018318417853872,0.4077264001262257,0.0319206102761077,,,
4,30,DB,375.24518478040454,387.68750459775634,358.55352558859323,2400,376.19525142485446,404.4969279339075,407.89822438417025,411.23034274332565,410.48699922261426,412.3635735360362,52,0.23439119080151088,0.8597173003851616,0.32107024441369475,0.047898626556498014,0.21428570000000002,,
4,30,VS,375.24518478040454,387.68750459775634,358.55352558859323,2400,376.19525142485446,404.4969279339075,407.89822438417025,411.23034274332565,410.48699922261426,412.3635735360362,52,0.23228139639294093,1.2883198971035188,0.18165183623658407,0.08785793270545378,0.14528678616413077,,
4,30,SG,375.24518478040454,387.68750459775634,358.55352558859323,2400,376.19525142485446,404.4969279339075,407.89822438417025,411.23034274332565,410.48699922261426,412.3635735360362,52,0.23577511190013575,0.7404742095245955,0.3308786913384206,0.0466595122923835,3.6919870119893554,,
4,30,ASG,375.24518478040454,387.68750459775634,358.55352558859323,2400,376.19525142485446,404.4969279339075,407.89822438417025,411.23034274332565,410.48699922261426,412.3635735360362,52,0.2405947679793109,0.740309399435811,0.3309149068281114,0.04662452128567756,,3.7438140703368337,0.026461753501103732
1,30,AS,404.4969279339075,411.2303427433257,410.48699922261426,25440,412.3635735360362,371.8853330902135,371.16620638737334,371.40568963372624,371.16526272033343,387.9143166873535,53,0.30764183127582967,0.8097911867692626,0.43088991015766953,0.04722843140194221,,,
1,30,DB,404.4969279339075,411.2303427433257,410.48699922261426,25440,412.3635735360362,371.8853330902135,371.16620638737334,371.40568963372624,371.16526272033343,387.9143166873535,53,0.308534808319088,0.8331028049499328,0.4177555362508238,0.050939097079403396,0.21428570000000002,,
1,30,VS,404.4969279339075,411.2303427433257,410.48699922261426,25440,412.3635735360362,371.8853330902135,371.16620638737334,371.40568963372624,371.16526272033343,387.9143166873535,53,0.2777998430543328,1.9248174034979462,0.10307489356727798,0.11928394369841788,0.116,,
1,30,SG,404.4969279339075,411.2303427433257,410.48699922261426,25440,412.3635735360362,371.8853330902135,371.16620638737334,371.40568963372624,371.16526272033343,387.9143166873535,53,0.3089824235452262,1.883955783379053,0.11314046313543377,0.11251649369431363,16.486644725357763,,
1,30,ASG,404.4969279339075,411.2303427433257,410.48699922261426,25440,412.3635735360362,371.8853330902135,371.16620638737334,371.40568963372624,371.16526272033343,387.9143166873535,53,0.3089806666714658,1.6860355728515244,0.16808800277222793,0.10179547679704713,,18.089205752226693,0.03488356157226601
3,30,AS,381.4741485076663,368.50536234911226,381.3240257211779,27360,396.9975877901494,381.4741485076663,367.3459542624353,368.50536234911226,381.32402572117786,396.9975877901494,54,0.28978983741660636,1.109842399493119,0.3334206857781844,0.06533041558548436,,,
3,30,DB,381.4741485076663,368.50536234911226,381.3240257211779,27360,396.9975877901494,381.4741485076663,367.3459542624353,368.50536234911226,381.32402572117786,396.9975877901494,54,0.313934497709336,0.8062846521751865,0.43071690731102086,0.04783546439330833,0.21428570000000002,,
3,30,VS,381.4741485076663,368.50536234911226,381.3240257211779,27360,396.9975877901494,381.4741485076663,367.3459542624353,368.50536234911226,381.32402572117786,396.9975877901494,54,0.26088904720632505,1.8072740625012904,0.10938980581728959,0.11012479159964308,0.116,,
3,30,SG,381.4741485076663,368.50536234911226,381.3240257211779,27360,396.9975877901494,381.4741485076663,367.3459542624353,368.50536234911226,381.32402572117786,396.9975877901494,54,0.29006932877668024,1.6207053884312586,0.16786211525188544,0.09435676757936257,3.680165793471551,,
